Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
131,Junior Harrington,2003,2003,1,82,2003,169,467,7,28,73,112,44,250,277,80,15,157,250,418,.362,.250,.652,24.4,5.1,3.0,3.4
132,Gary Harris,2015,2016,2,83,1557,185,478,56,202,63,84,39,137,82,70,15,79,125,489,.387,.277,.750,18.8,5.9,1.7,1.0
133,Jason Hart,2009,2009,1,11,36,5,10,0,2,3,4,1,4,5,0,0,3,4,13,.500,.000,.750,3.3,1.2,0.4,0.5
134,Donnell Harvey,2002,2003,2,106,2292,340,742,1,7,162,244,193,590,132,65,46,148,291,843,.458,.143,.664,21.6,8.0,5.6,1.2
135,Scott Hastings,1992,1993,2,116,1091,74,162,2,17,64,83,74,235,60,22,23,51,171,214,.457,.118,.771,9.4,1.8,2.0,0.5
136,Spencer Haywood,1970,1970,1,84,3808,986,1998,0,11,547,705,533,1637,190,,,253,221,2519,.493,.000,.776,45.3,30.0,19.5,2.3
137,Chris Herren,2000,2000,1,45,597,45,124,24,67,27,40,12,52,111,15,2,42,74,141,.363,.358,.675,13.3,3.1,1.2,2.5
138,Carl Herrera,1999,1999,1,24,265,27,63,0,1,5,9,20,54,1,12,7,12,38,59,.429,.000,.556,11.0,2.5,2.3,0.0
139,Dan Hester,1971,1971,1,35,462,79,207,5,11,42,51,75,198,30,,,32,66,205,.382,.455,.824,13.2,5.9,5.7,0.9
140,J.J. Hickson,2014,2016,3,159,3562,604,1217,0,10,292,548,376,1166,169,93,98,239,346,1500,.496,.000,.533,22.4,9.4,7.3,1.1
141,Phil Hicks,1979,1979,1,20,128,18,43,,,3,5,13,28,8,5,0,13,20,39,.419,,.600,6.4,2.0,1.4,0.4
142,Mike Higgins,1990,1990,1,5,32,3,8,0,0,7,8,1,3,2,1,0,1,1,13,.375,,.875,6.4,2.6,0.6,0.4
143,Kenny Higgs,1981,1982,2,148,3385,411,942,8,55,301,369,47,289,803,173,12,322,506,1131,.436,.145,.816,22.9,7.6,2.0,5.4
