Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
175,John Salley,1993,1995,3,202,5287,559,1138,2,3,432,576,355,1056,341,135,233,292,731,1552,.491,.667,.750,26.2,7.7,5.2,1.7
176,Danny Schayes,1996,1996,1,32,399,32,94,0,0,37,46,29,89,9,11,16,23,60,101,.340,,.804,12.5,3.2,2.8,0.3
177,James Scott,1997,1997,1,8,32,0,8,0,4,1,2,1,6,3,2,0,2,5,1,.000,.000,.500,4.0,0.1,0.8,0.4
178,Rony Seikaly,1989,1994,6,439,14208,2486,5152,4,24,1766,2669,1474,4544,573,312,610,1255,1546,6742,.483,.167,.662,32.4,15.4,10.4,1.3
179,John Shasky,1989,1989,1,65,944,121,248,0,2,115,167,96,232,22,14,13,46,94,357,.488,.000,.689,14.5,5.5,3.6,0.3
180,Brian Shaw,1992,1994,3,191,4627,614,1517,121,362,162,218,213,742,781,164,52,336,444,1511,.405,.334,.743,24.2,7.9,3.9,4.1
181,Wayne Simien,2006,2007,2,51,507,67,143,0,0,35,41,43,99,11,15,1,27,83,169,.469,,.854,9.9,3.3,1.9,0.2
182,Charles Smith,1998,1998,1,11,32,4,18,1,3,1,2,5,8,2,2,1,6,3,10,.222,.333,.500,2.9,0.9,0.7,0.2
183,Steve Smith,1992,2005,5,202,6368,1087,2408,189,546,542,676,299,759,960,197,71,490,544,2905,.451,.346,.802,31.5,14.4,3.8,4.8
184,Tony Smith,1996,1996,1,25,410,46,101,13,39,4,9,6,39,68,16,5,26,46,109,.455,.333,.444,16.4,4.4,1.6,2.7
185,Rory Sparrow,1989,1990,2,162,4369,654,1492,26,114,153,184,92,354,727,152,21,303,308,1487,.438,.228,.832,27.0,9.2,2.2,4.5
186,Jerry Stackhouse,2011,2011,1,7,50,3,12,1,4,5,7,1,7,3,0,2,2,3,12,.250,.250,.714,7.1,1.7,1.0,0.4
187,Vladimir Stepania,2002,2003,2,146,2478,302,676,1,2,121,238,311,824,40,69,84,121,272,726,.447,.500,.508,17.0,5.0,5.6,0.3
188,Amar'e Stoudemire,2016,2016,1,7,72,8,18,0,0,9,12,6,17,6,1,2,4,7,25,.444,,.750,10.3,3.6,2.4,0.9
189,Mark Strickland,1997,2000,4,172,2020,342,654,0,3,130,185,166,468,58,44,70,99,200,814,.523,.000,.703,11.7,4.7,2.7,0.3
190,Rod Strickland,2002,2002,1,76,2294,316,714,8,26,154,201,49,232,463,82,11,159,114,794,.443,.308,.766,30.2,10.4,3.1,6.1
191,Jon Sundvold,1989,1992,4,158,2438,499,1148,108,228,102,120,36,167,265,59,1,155,160,1208,.435,.474,.850,15.4,7.6,1.1,1.7
192,Anthony Taylor,1989,1989,1,21,368,60,151,0,2,24,32,11,34,43,22,5,20,37,144,.397,.000,.750,17.5,6.9,1.6,2.0
193,Kurt Thomas,1996,1997,2,92,2029,313,652,0,3,153,224,153,546,55,59,45,123,338,779,.480,.000,.683,22.1,8.5,5.9,0.6
194,Billy Thompson,1989,1991,3,231,5896,929,1854,2,12,360,533,599,1435,453,142,242,462,658,2220,.501,.167,.675,25.5,9.6,6.2,2.0
195,Otis Thorpe,2000,2000,1,51,777,125,243,0,3,29,48,56,166,33,26,9,59,136,279,.514,.000,.604,15.2,5.5,3.3,0.6
196,Ronny Turiaf,2012,2012,1,13,221,16,30,0,1,13,22,19,58,5,8,14,8,32,45,.533,.000,.591,17.0,3.5,4.5,0.4
197,Beno Udrih,2016,2016,1,18,247,25,54,3,10,9,10,2,25,34,3,0,15,17,62,.463,.300,.900,13.7,3.4,1.4,1.9
198,Kelvin Upshaw,1989,1989,1,9,144,26,63,1,5,4,6,4,13,20,7,0,13,18,57,.413,.200,.667,16.0,6.3,1.4,2.2
199,Jarvis Varnado,2013,2013,1,8,40,1,3,0,0,0,0,1,6,2,0,2,5,9,2,.333,,,5.0,0.3,0.8,0.3
