Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
110,John Drew,1975,1982,8,595,18362,4545,9660,4,26,3527,4743,1878,4433,957,859,182,1033,2216,12621,.470,.154,.744,30.9,21.2,7.5,1.6
111,Predrag Drobnjak,2005,2005,1,71,1435,238,543,25,71,96,120,73,238,49,42,24,78,138,597,.438,.352,.800,20.2,8.4,3.4,0.7
112,Dennis DuVal,1976,1976,1,13,130,15,43,,,6,9,1,8,20,6,2,,15,36,.349,,.667,10.0,2.8,0.6,1.5
113,Bob Duffy,1963,1964,2,44,441,67,177,,,22,40,,40,83,,,,42,156,.379,,.550,10.0,3.5,0.9,1.9
114,Gene Dyker,1954,1954,1,11,91,6,26,,,4,8,,16,5,,,,21,16,.231,,.500,8.3,1.5,1.5,0.5
115,Jerry Eaves,1985,1985,1,3,37,3,6,0,0,5,6,0,0,4,0,0,4,6,11,.500,,.833,12.3,3.7,0.0,1.3
116,Dike Eddleman,1950,1952,3,182,1616,957,2726,,,591,902,,642,424,,,,678,2505,.351,,.655,32.3,13.8,5.4,2.3
117,Keith Edmonson,1983,1983,1,32,309,48,139,0,2,16,27,20,39,22,11,6,20,41,112,.345,.000,.593,9.7,3.5,1.2,0.7
118,Doug Edwards,1994,1995,2,54,319,39,97,0,2,32,48,26,66,21,7,9,28,39,110,.402,.000,.667,5.9,2.0,1.2,0.4
119,John Edwards,2006,2006,1,40,296,31,64,0,0,8,11,18,48,5,3,15,12,76,70,.484,,.727,7.4,1.8,1.2,0.1
120,Craig Ehlo,1994,1996,3,210,5071,760,1721,210,576,237,328,191,682,524,267,41,307,385,1967,.442,.365,.723,24.1,9.4,3.2,2.5
121,Rich Eichhorst,1962,1962,1,1,10,1,2,,,0,0,,1,3,,,,1,2,.500,,,10.0,2.0,1.0,3.0
122,Obinna Ekezie,2005,2005,1,42,732,79,182,0,1,72,93,69,179,11,22,12,45,129,230,.434,.000,.774,17.4,5.5,4.3,0.3
123,LaPhonso Ellis,1999,2000,2,78,1848,289,654,4,26,109,156,123,399,77,40,32,86,181,691,.442,.154,.699,23.7,8.9,5.1,1.0
124,Gene Englund,1950,1950,1,22,,49,126,,,66,86,,,24,,,,70,164,.389,,.767,,7.5,,1.1
125,Maurice Evans,2009,2011,3,206,3994,462,1076,183,506,130,162,170,481,132,100,32,78,362,1237,.429,.362,.802,19.4,6.0,2.3,0.6
126,Mike Farmer,1963,1966,4,225,4436,597,1438,,,264,321,,870,346,,,,428,1458,.415,,.822,19.7,6.5,3.9,1.5
127,George Feigenbaum,1953,1953,1,5,79,4,22,,,8,15,,7,9,,,,14,16,.182,,.533,15.8,3.2,1.4,1.8
128,Al Ferrari,1956,1962,5,353,7444,866,2352,,,755,995,,818,929,,,,987,2487,.368,,.759,21.1,7.0,2.3,2.6
129,Duane Ferrell,1989,1994,6,353,5914,1056,2160,23,82,643,834,383,757,356,193,83,358,566,2778,.489,.280,.771,16.8,7.9,2.1,1.0
130,Bob Ferry,1960,1960,1,62,875,144,338,,,76,119,,233,40,,,,132,364,.426,,.639,14.1,5.9,3.8,0.6
131,Greg Foster,1993,1993,1,33,205,44,95,0,4,13,18,24,56,10,3,9,16,41,101,.463,.000,.722,6.2,3.1,1.7,0.3
132,Larry Foust,1960,,2,150,2361,398,922,0,0,309,386,0,717,155,0,0,0,371,1105,1.000,.000,1.000,0.1,0.1,0.0,0.0
133,Jerry Fowler,1952,1952,1,6,41,4,13,,,1,4,,10,2,,,,9,9,.308,,.250,6.8,1.5,1.7,0.3
134,Matt Freije,2007,2007,1,19,147,16,54,3,22,5,6,8,24,7,3,1,3,13,40,.296,.136,.833,7.7,2.1,1.3,0.4
135,Hiram Fuller,2004,2004,1,4,43,3,8,0,0,2,6,4,11,2,0,1,4,5,8,.375,,.333,10.8,2.0,2.8,0.5
136,Terry Furlow,1979,1980,2,50,980,179,396,1,9,104,121,55,113,153,37,22,81,61,463,.452,.111,.860,19.6,9.3,2.3,3.1
137,Dave Gambee,,1960,1,44,7,1,1,0,0,0,0,0,2,0,0,0,0,2,2,1.000,.000,.000,0.0,0.0,0.0,0.0
138,Thomas Gardner,2009,2009,1,16,98,9,36,4,23,2,4,0,7,2,4,1,3,4,24,.250,.174,.500,6.1,1.5,0.4,0.1
139,Ed Gayda,1951,1951,1,15,,19,46,,,18,24,,39,13,,,,34,56,.413,,.750,,3.7,2.6,0.9
140,Dee Gibson,1950,1950,1,44,,77,245,,,127,177,,,126,,,,113,281,.314,,.718,,6.4,,2.9
141,Herm Gilliam,1972,1975,4,280,8474,1514,3363,,,468,570,137,1205,1384,211,31,,803,3496,.450,,.821,30.3,12.5,4.3,4.9
142,Jack Givens,1979,1980,2,156,2601,416,1037,0,2,208,263,212,456,142,123,36,134,253,1040,.401,.000,.791,16.7,6.7,2.9,0.9
143,Mike Glenn,1982,1985,4,263,4586,928,1677,2,7,251,302,58,336,505,129,17,197,432,2109,.553,.286,.831,17.4,8.0,1.3,1.9
144,Dion Glover,2000,2004,5,273,5886,881,2135,143,445,413,546,206,857,436,220,60,349,461,2318,.413,.321,.756,21.6,8.5,3.1,1.6
145,Joe Graboski,1962,1962,1,3,,,,,,,,,,,,,,,,,,,,,,
146,Ricky Grace,1994,1994,1,3,8,2,3,0,0,0,2,0,1,1,0,0,0,3,4,.667,,.000,2.7,1.3,0.3,0.3
147,Paul Graham,1992,1994,3,179,3354,582,1299,100,295,235,318,137,433,352,186,32,216,389,1499,.448,.339,.739,18.7,8.4,2.4,2.0
148,Ron Grandison,1996,1996,1,4,19,2,4,0,1,0,0,1,6,1,0,0,0,0,4,.500,.000,,4.8,1.0,1.5,0.3
149,Stewart Granger,1985,1985,1,9,92,6,17,0,1,4,8,1,6,12,2,0,12,13,16,.353,.000,.500,10.2,1.8,0.7,1.3
150,Ed Gray,1998,1999,2,60,809,130,384,30,88,83,102,16,73,46,27,12,59,103,373,.339,.341,.814,13.5,6.2,1.2,0.8
151,Si Green,,1962,3,186,3765,468,1292,0,0,339,509,0,749,419,0,0,0,446,1275,1.000,.000,1.000,0.1,0.0,0.0,0.0
152,Willie Green,2012,2012,1,53,922,153,325,50,113,48,56,15,80,40,23,6,33,74,404,.471,.442,.857,17.4,7.6,1.5,0.8
153,Gary Gregor,1970,1970,1,81,1603,286,661,,,88,113,,397,63,,,,159,660,.433,,.779,19.8,8.1,4.9,0.8
154,Anthony Grundy,2006,2006,1,12,108,19,38,5,15,9,14,1,17,9,7,0,9,14,52,.500,.333,.643,9.0,4.3,1.4,0.8
155,Richie Guerin,1964,1970,6,330,9192,1493,3516,,,1298,1657,,969,1486,,,,1042,4284,.425,,.783,27.9,13.0,2.9,4.5
156,Tom Gugliotta,2005,2005,1,27,748,88,204,8,26,29,37,41,148,56,32,13,48,81,213,.431,.308,.784,27.7,7.9,5.5,2.1
157,Cliff Hagan,1957,1966,10,745,21731,5239,11630,,,2969,3722,,5116,2242,,,,2388,13447,.450,,.798,29.2,18.0,6.9,3.0
158,Shaler Halimon,1972,1972,1,1,4,0,0,,,0,0,,0,0,,,,1,0,,,,4.0,0.0,0.0,0.0
159,Jeff Halliburton,1972,1973,2,61,526,111,249,,,46,52,,63,48,,,,79,268,.446,,.885,8.6,4.4,1.0,0.8
160,Dennis Hamilton,1969,1969,1,25,141,37,67,,,2,5,,29,8,,,,19,76,.552,,.400,5.6,3.0,1.2,0.3
161,Darvin Ham,2003,2003,1,75,926,71,159,0,3,38,79,73,153,38,16,19,65,127,180,.447,.000,.481,12.3,2.4,2.0,0.5
162,Darrin Hancock,1997,1997,1,14,86,13,27,0,0,8,12,3,13,7,7,1,7,6,34,.481,,.667,6.1,2.4,0.9,0.5
163,Alex Hannum,,1957,2,124,2568,272,811,0,0,154,261,0,589,262,0,0,0,477,698,1.000,.000,1.000,0.2,0.0,0.0,0.0
164,Travis Hansen,2004,2004,1,41,507,46,130,9,30,22,27,30,70,19,10,9,15,67,123,.354,.300,.815,12.4,3.0,1.7,0.5
165,Tim Hardaway,2016,2016,1,4,44,3,13,2,8,2,2,1,5,2,0,1,1,2,10,.231,.250,1.000,11.0,2.5,1.3,0.5
166,John Hargis,1951,1951,1,15,,23,61,,,10,18,,36,16,,,,33,56,.377,,.556,,3.7,2.4,1.1
167,Skip Harlicka,1969,1969,1,26,218,41,90,,,24,31,,16,37,,,,29,106,.456,,.774,8.4,4.1,0.6,1.4
168,Al Harrington,2005,2006,2,142,5332,1004,2206,82,265,479,701,277,984,446,170,30,399,550,2569,.455,.309,.683,37.5,18.1,6.9,3.1
169,Bob Harrison,,1957,3,168,5343,649,1868,0,0,270,418,0,493,612,0,0,0,639,1568,1.000,.000,1.000,0.2,0.1,0.0,0.0
170,Chris Harris,1956,1956,1,15,168,15,60,,,11,18,,18,18,,,,17,41,.250,,.611,11.2,2.7,1.2,1.2
171,Devin Harris,2013,2013,1,58,1421,194,443,77,230,112,154,6,116,197,64,13,88,103,577,.438,.335,.727,24.5,9.9,2.0,3.4
172,Antonio Harvey,2003,2003,1,4,32,2,5,0,0,0,0,1,6,0,1,4,3,7,4,.400,,,8.0,1.0,1.5,0.0
173,Billy Hassett,1950,1950,1,18,,46,157,,,69,94,,,68,,,,54,161,.293,,.734,,8.9,,3.8
174,Scott Hastings,1983,1988,6,299,3311,333,750,11,34,257,317,247,730,149,97,85,186,578,934,.444,.324,.811,11.1,3.1,2.4,0.5
175,Vern Hatton,1962,1962,1,25,,,,,,,,,,,,,,,,,,,,,,
176,Steve Hawes,1977,1983,7,451,11814,1812,3771,10,36,864,1082,903,3147,950,405,231,735,1395,4498,.481,.278,.799,26.2,10.0,7.0,2.1
177,Connie Hawkins,1976,1976,1,74,1907,237,530,,,136,191,102,445,212,80,46,,172,610,.447,,.712,25.8,8.2,6.0,2.9
178,Walt Hazzard,1969,1971,3,244,8054,1355,3051,,,790,1039,,895,1549,,,,804,3500,.444,,.760,33.0,14.3,3.7,6.3
179,Alan Henderson,1996,2004,9,485,11628,1770,3837,5,24,1030,1606,1154,2657,356,317,236,634,1167,4575,.461,.208,.641,24.0,9.4,5.5,0.7
180,Cedric Henderson,1987,1987,1,6,10,2,5,0,0,1,1,2,3,0,0,0,1,1,5,.400,,1.000,1.7,0.8,0.5,0.0
181,Tom Henderson,1975,1977,3,206,6599,1032,2482,,,510,714,127,601,1074,321,25,,418,2574,.416,,.714,32.0,12.5,2.9,5.2
182,Bill Henry,1950,1950,1,19,,24,69,,,34,51,,,9,,,,23,82,.348,,.667,,4.3,,0.5
183,Steve Henson,1993,1993,1,53,719,71,182,37,80,34,40,12,55,155,30,1,52,85,213,.390,.463,.850,13.6,4.0,1.0,2.9
184,Kleggie Hermsen,1951,1951,1,48,,129,453,,,126,188,,,72,,,,191,384,.285,,.670,,8.0,,1.5
185,Keith Herron,1979,1979,1,14,81,14,48,,,12,13,4,10,3,6,2,5,11,40,.292,,.923,5.8,2.9,0.7,0.2
186,Armond Hill,1977,1984,6,363,9779,1005,2446,1,5,757,902,182,737,1887,478,48,685,1190,2768,.411,.200,.839,26.9,7.6,2.0,5.2
187,Cleo Hill,1962,1962,1,58,1050,107,309,,,106,137,,178,114,,,,98,320,.346,,.774,18.1,5.5,3.1,2.0
