Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
179,Marques Johnson,1985,1987,3,157,5355,1175,2450,4,34,518,694,353,877,559,191,85,376,431,2872,.480,.118,.746,34.1,18.3,5.6,3.6
180,Steffond Johnson,1987,1987,1,29,234,27,64,0,3,20,38,15,43,5,9,2,18,55,74,.422,.000,.526,8.1,2.6,1.5,0.2
181,Wesley Johnson,2016,2016,1,35,580,80,174,38,108,13,22,11,69,15,26,18,17,59,211,.460,.352,.591,16.6,6.0,2.0,0.4
182,Charles Jones,2000,2000,1,56,662,66,201,39,118,17,23,17,62,94,30,5,28,46,188,.328,.331,.739,11.8,3.4,1.1,1.7
183,Dahntay Jones,2015,2015,1,33,123,6,21,0,4,9,11,1,11,2,3,0,1,23,21,.286,.000,.818,3.7,0.6,0.3,0.1
184,Fred Jones,2009,2009,1,52,1495,129,317,54,147,66,81,23,126,188,53,11,66,112,378,.407,.367,.815,28.8,7.3,2.4,3.6
185,Hutch Jones,1983,1984,2,13,103,17,40,0,0,7,10,10,17,4,4,0,8,14,41,.425,,.700,7.9,3.2,1.3,0.3
186,Ozell Jones,1986,1986,1,3,18,0,2,0,0,0,0,0,2,0,2,1,3,5,0,.000,,,6.0,0.0,0.7,0.0
187,Solomon Jones,2012,2012,1,10,96,1,8,0,0,4,5,11,17,2,4,5,5,12,6,.125,,.800,9.6,0.6,1.7,0.2
188,Wil Jones,1978,1978,1,79,1711,226,514,,,84,119,106,334,116,70,43,137,255,536,.440,,.706,21.7,6.8,4.2,1.5
189,DeAndre Jordan,2009,2016,8,550,14597,1867,2794,1,8,811,1950,1669,5111,287,327,976,666,1498,4546,.668,.125,.416,26.5,8.3,9.3,0.5
190,Chris Kaman,2004,2011,8,493,14661,2374,4871,0,16,1065,1443,1091,4109,635,238,707,1122,1473,5813,.487,.000,.738,29.7,11.8,8.3,1.3
191,Bob Kauffman,1971,1974,4,306,10336,1880,3857,,,1087,1423,97,2805,1189,37,18,,902,4847,.487,,.764,33.8,15.8,9.2,3.9
192,Greg Kelser,1984,1984,1,80,1783,313,603,2,6,250,356,188,391,91,68,31,195,249,878,.519,.333,.702,22.3,11.0,4.9,1.1
193,Tim Kempton,1987,1987,1,66,936,97,206,0,1,95,137,70,194,53,38,12,49,162,289,.471,.000,.693,14.2,4.4,2.9,0.8
194,Bo Kimble,1991,1992,2,96,1281,203,529,23,78,112,150,55,151,93,40,14,92,195,541,.384,.295,.747,13.3,5.6,1.6,1.0
195,Greg Kite,1988,1989,2,98,1706,132,303,0,1,53,104,141,430,74,39,96,110,255,317,.436,.000,.510,17.4,3.2,4.4,0.8
196,Kerry Kittles,2005,2005,1,11,243,28,73,7,21,6,10,1,32,20,8,3,7,12,69,.384,.333,.600,22.1,6.3,2.9,1.8
197,Billy Knight,1978,1978,1,53,2155,457,926,,,301,372,126,383,161,82,13,167,137,1215,.494,,.809,40.7,22.9,7.2,3.0
198,Brevin Knight,2008,2008,1,74,1674,138,342,0,6,62,71,15,142,328,100,11,71,160,338,.404,.000,.873,22.6,4.6,1.9,4.4
199,Howard Komives,1973,1973,1,67,1468,163,429,,,85,98,,118,239,,,,155,411,.380,,.867,21.9,6.1,1.8,3.6
200,Yaroslav Korolev,2006,2007,2,34,168,13,46,3,12,10,16,6,16,13,6,0,7,11,39,.283,.250,.625,4.9,1.1,0.5,0.4
201,Steve Kuberski,1976,1976,1,10,85,7,17,,,3,3,4,25,3,1,2,,10,17,.412,,1.000,8.5,1.7,2.5,0.3
202,Kevin Kunnert,1974,1979,2,120,2024,283,602,,,67,101,245,675,138,50,143,141,392,633,.470,,.663,16.9,5.3,5.6,1.2
203,Rock Lee,1982,1982,1,2,10,1,2,0,0,0,4,0,1,2,0,0,0,3,2,.500,,.000,5.0,1.0,0.5,1.0
204,Travis Leslie,2012,2012,1,10,45,5,14,0,0,4,9,6,9,5,2,2,2,4,14,.357,,.444,4.5,1.4,0.9,0.5
205,Jim Les,1990,1990,1,6,86,5,14,0,1,11,13,3,7,20,3,0,7,6,21,.357,.000,.846,14.3,3.5,1.2,3.3
206,Randy Livingston,2004,2004,1,4,48,2,10,0,3,4,6,2,7,4,2,0,4,7,8,.200,.000,.667,12.0,2.0,1.8,1.0
207,Shaun Livingston,2005,2007,3,145,3950,446,1013,6,26,179,252,119,456,698,137,72,294,377,1077,.440,.231,.710,27.2,7.4,3.1,4.8
208,Scott Lloyd,1978,1979,2,61,597,68,162,,,43,58,46,122,35,12,9,44,89,179,.420,,.741,9.8,2.9,2.0,0.6
209,Rob Lock,1989,1989,1,20,110,9,32,0,0,12,15,14,32,4,3,4,13,15,30,.281,,.800,5.5,1.5,1.6,0.2
210,Kevin Loder,1984,1984,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,4.0,0.0,0.0,0.0
211,Paul Long,1971,1971,1,30,213,57,120,,,20,24,,31,25,,,,23,134,.475,,.833,7.1,4.5,1.0,0.8
212,Mike Lynn,1971,1971,1,5,25,2,7,,,3,3,,4,1,,,,9,7,.286,,1.000,5.0,1.4,0.8,0.2
213,Mike Macaluso,1974,1974,1,30,112,19,44,,,10,17,10,25,3,7,1,,31,48,.432,,.588,3.7,1.6,0.8,0.1
214,Corey Maggette,2001,2008,8,512,15780,2673,5972,367,1110,3122,3791,581,2673,1229,421,93,1245,1446,8835,.448,.331,.824,30.8,17.3,5.2,2.4
215,Moses Malone,1977,1977,1,2,6,0,0,,,0,0,0,1,0,0,0,,1,0,,,,3.0,0.0,0.5,0.0
216,Steve Malovic,1980,1980,1,28,277,23,42,0,0,7,9,27,58,12,5,1,14,35,53,.548,,.778,9.9,1.9,2.1,0.4
217,Danny Manning,1989,1994,6,373,12676,2848,5496,11,62,1413,1906,890,2399,1132,548,406,1056,1414,7120,.518,.177,.741,34.0,19.1,6.4,3.0
218,Rich Manning,1997,1997,1,10,73,14,34,0,1,3,6,8,16,1,1,1,2,11,31,.412,.000,.500,7.3,3.1,1.6,0.1
219,Jack Marin,1974,1976,3,120,3105,566,1196,,,291,336,144,525,202,81,40,,361,1423,.473,,.866,25.9,11.9,4.4,1.7
220,Bob Martin,1994,1995,2,54,549,41,93,0,0,31,51,38,119,18,8,34,29,108,113,.441,,.608,10.2,2.1,2.2,0.3
221,Darrick Martin,1997,2005,4,212,5250,685,1776,234,651,468,551,53,335,842,188,16,354,464,2072,.386,.359,.849,24.8,9.8,1.6,4.0
222,Jeff Martin,1990,1991,2,143,2685,384,921,29,103,159,229,131,290,109,78,47,96,201,956,.417,.282,.694,18.8,6.7,2.0,0.8
223,Kenyon Martin,2012,2012,1,42,940,97,220,3,13,20,54,49,181,18,44,43,32,103,217,.441,.231,.370,22.4,5.2,4.3,0.4
224,Tony Massenburg,1995,1995,1,80,2127,282,601,0,3,177,235,160,455,67,48,58,118,253,741,.469,.000,.753,26.6,9.3,5.7,0.8
225,Cedric Maxwell,1986,1987,2,111,3590,464,950,0,3,624,790,344,875,337,87,38,294,354,1552,.488,.000,.790,32.3,14.0,7.9,3.0
226,Clyde Mayes,1977,1977,1,2,7,0,3,,,2,3,0,3,0,0,0,,2,2,.000,,.667,3.5,1.0,1.5,0.0
227,Tharon Mayes,1992,1992,1,3,40,2,5,1,2,4,6,0,1,3,2,1,3,9,9,.400,.500,.667,13.3,3.0,0.3,1.0
228,Don May,1971,1971,1,76,2666,629,1336,,,277,350,,567,150,,,,219,1535,.471,,.791,35.1,20.2,7.5,2.0
229,Luc Mbah a Moute,2016,2016,1,32,451,31,80,9,23,9,13,32,70,8,12,9,13,36,80,.388,.391,.692,14.1,2.5,2.2,0.3
230,Bob McAdoo,1973,1977,5,334,13381,3697,7396,,,2040,2617,895,4229,868,289,614,,1158,9434,.500,,.780,40.1,28.2,12.7,2.6
231,Walter McCarty,2006,2006,1,36,353,33,99,10,45,12,21,15,68,23,8,5,19,52,88,.333,.222,.571,9.8,2.4,1.9,0.6
232,Ted McClain,1978,1978,1,41,727,81,184,,,50,63,11,75,123,42,2,68,88,212,.440,,.794,17.7,5.2,1.8,3.0
233,Jim McDaniels,1978,1978,1,42,694,100,234,,,36,42,46,181,44,4,37,50,112,236,.427,,.857,16.5,5.6,4.3,1.0
234,Hank McDowell,1984,1984,1,57,611,85,197,0,3,38,56,63,155,37,14,2,49,77,208,.431,.000,.679,10.7,3.6,2.7,0.6
235,Jeff McInnis,2000,2002,3,187,6458,975,2240,134,399,326,397,104,505,1036,153,15,287,456,2410,.435,.336,.821,34.5,12.9,2.7,5.5
236,Billy McKinney,1984,1984,1,80,843,136,305,0,2,39,46,7,54,161,27,0,48,84,311,.446,.000,.848,10.5,3.9,0.7,2.0
237,Carlton McKinney,1990,1990,1,7,104,8,32,0,1,2,4,4,12,7,6,1,7,15,18,.250,.000,.500,14.9,2.6,1.7,1.0
238,Tom McMillen,1976,1977,2,70,978,141,314,,,67,90,93,258,85,8,8,,116,349,.449,,.744,14.0,5.0,3.7,1.2
239,Jim McMillian,1974,1976,3,218,8064,1439,2827,,,707,829,477,1385,617,286,55,,456,3585,.509,,.853,37.0,16.4,6.4,2.8
240,Larry McNeill,1978,1978,1,37,873,156,338,,,130,156,78,188,45,18,10,60,100,442,.462,,.833,23.6,11.9,5.1,1.2
241,Darius Miles,2001,2002,2,163,4360,627,1272,4,38,282,493,236,930,283,122,228,307,375,1540,.493,.105,.572,26.7,9.4,5.7,1.7
242,Andre Miller,2003,2003,1,80,2913,377,928,23,108,311,391,84,316,537,99,11,206,203,1088,.406,.213,.795,36.4,13.6,4.0,6.7
243,Cuttino Mobley,2006,2009,4,245,8887,1257,2906,263,718,605,729,161,912,650,278,96,431,567,3382,.433,.366,.830,36.3,13.8,3.7,2.7
244,Jamario Moon,2011,2011,1,19,278,25,59,11,28,5,6,9,47,7,3,6,5,26,66,.424,.393,.833,14.6,3.5,2.5,0.4
245,Lowes Moore,1983,1983,1,37,642,81,190,6,23,42,56,15,55,73,22,1,46,72,210,.426,.261,.750,17.4,5.7,1.5,2.0
246,Mikki Moore,2005,2005,1,74,1178,144,287,1,5,107,136,97,246,47,19,32,63,173,396,.502,.200,.787,15.9,5.4,3.3,0.6
247,Darius Morris,2014,2014,1,10,54,4,13,0,7,1,2,0,5,5,2,0,2,9,9,.308,.000,.500,5.4,0.9,0.5,0.5
248,Byron Mullens,2014,2014,1,27,167,26,64,13,39,2,6,7,32,6,6,3,13,33,67,.406,.333,.333,6.2,2.5,1.2,0.2
249,Eric Murdock,2000,2000,1,40,693,79,205,16,42,51,80,15,77,108,47,5,58,67,225,.385,.381,.638,17.3,5.6,1.9,2.7
250,Jay Murphy,1985,1986,2,37,249,24,95,0,3,21,35,13,56,7,5,5,13,33,69,.253,.000,.600,6.7,1.9,1.5,0.2
251,Tod Murphy,1988,1988,1,1,19,1,1,0,0,3,4,1,2,2,1,0,0,2,5,1.000,,.750,19.0,5.0,2.0,2.0
252,Lamond Murray,1995,1999,5,361,9563,1576,3665,221,681,800,1058,537,1512,477,362,183,627,744,4173,.430,.325,.756,26.5,11.6,4.2,1.3
253,Mamadou N'Diaye,2005,2005,1,11,72,8,20,0,1,4,7,9,18,1,1,5,0,20,20,.400,.000,.571,6.5,1.8,1.6,0.1
254,Boniface N'Dong,2006,2006,1,23,152,22,53,0,1,6,9,15,37,7,2,5,6,23,50,.415,.000,.667,6.6,2.2,1.6,0.3
255,Swen Nater,1978,1983,6,348,11079,1925,3550,1,3,843,1100,1191,4168,819,179,168,914,1137,4694,.542,.333,.766,31.8,13.5,12.0,2.4
256,Tyrone Nesby,1999,2001,3,137,3938,586,1443,139,423,273,347,155,492,214,162,55,165,376,1584,.406,.329,.787,28.7,11.6,3.6,1.6
257,Martin Nessley,1988,1988,1,35,295,18,49,0,0,7,14,20,73,16,7,11,21,78,43,.367,,.500,8.4,1.2,2.1,0.5
258,Johnny Neumann,1977,1977,1,4,49,15,34,,,5,6,5,9,4,3,2,,7,35,.441,,.833,12.3,8.8,2.3,1.0
259,Kurt Nimphius,1986,1987,2,105,2757,433,874,0,5,234,321,187,526,66,46,134,154,347,1100,.495,.000,.729,26.3,10.5,5.0,0.6
260,Norm Nixon,1984,1989,4,283,9403,1739,3842,94,295,555,716,169,679,2540,319,11,838,567,4127,.453,.319,.775,33.2,14.6,2.4,9.0
261,Connie Norman,1979,1979,1,22,323,71,165,,,19,23,13,32,24,10,3,22,35,161,.430,,.826,14.7,7.3,1.5,1.1
262,Ken Norman,1988,1993,6,439,13584,2783,5553,31,145,835,1403,1032,2916,964,403,346,863,1035,6432,.501,.214,.595,30.9,14.7,6.6,2.2
263,Steve Novak,2009,2010,2,125,1523,218,504,141,357,28,32,20,158,46,27,7,25,92,605,.433,.395,.875,12.2,4.8,1.3,0.4
264,Lamar Odom,2000,2013,5,312,9897,1495,3407,215,720,781,1116,476,2169,1200,299,352,845,1013,3986,.439,.299,.700,31.7,12.8,7.0,3.8
265,John Olive,1979,1980,2,35,204,13,42,0,0,18,23,3,20,3,4,0,15,34,44,.310,,.783,5.8,1.3,0.6,0.1
266,Michael Olowokandi,1999,2003,5,323,9836,1380,3185,0,0,451,756,703,2577,246,165,527,704,1018,3211,.433,,.597,30.5,9.9,8.0,0.8
267,Bo Outlaw,1994,1997,4,280,5706,629,1095,0,18,332,683,463,1179,327,264,421,261,675,1590,.574,.000,.486,20.4,5.7,4.2,1.2
268,Travis Outlaw,2010,2010,1,23,499,72,180,28,74,28,35,20,83,26,11,9,20,30,200,.400,.378,.800,21.7,8.7,3.6,1.1
269,Doug Overton,2002,2004,2,73,1141,110,281,10,50,25,36,17,97,147,28,3,68,95,255,.391,.200,.694,15.6,3.5,1.3,2.0
270,Eddie Owens,1978,1978,1,8,63,9,21,,,3,6,5,10,5,1,0,3,9,21,.429,,.500,7.9,2.6,1.3,0.6
271,Smush Parker,2008,2008,1,19,409,47,130,12,54,16,24,2,32,69,19,3,36,47,122,.362,.222,.667,21.5,6.4,1.7,3.6
272,Cherokee Parks,2001,2003,2,82,1524,198,399,1,8,42,65,104,321,60,35,45,49,154,439,.496,.125,.646,18.6,5.4,3.9,0.7
273,Ruben Patterson,2008,2008,1,20,327,39,86,0,2,24,43,24,64,17,21,7,27,37,102,.453,.000,.558,16.4,5.1,3.2,0.9
274,Chris Paul,2012,2016,5,304,10504,1996,4207,408,1114,1251,1425,201,1224,2999,689,34,697,717,5651,.474,.366,.878,34.6,18.6,4.0,9.9
275,Kirk Penney,2005,2005,1,4,12,1,3,0,1,0,0,0,1,1,0,0,2,0,2,.333,.000,,3.0,0.5,0.3,0.3
276,Elliot Perry,1992,1992,1,10,66,6,15,0,2,1,2,2,7,14,9,1,13,10,13,.400,.000,.500,6.6,1.3,0.7,1.4
277,Michael Phelps,1988,1988,1,2,23,3,7,0,0,3,4,0,2,3,5,0,2,1,9,.429,,.750,11.5,4.5,1.0,1.5
278,Eric Piatkowski,1995,2003,9,616,12655,1816,4143,738,1835,899,1069,476,1520,674,353,106,540,1006,5269,.438,.402,.841,20.5,8.6,2.5,1.1
279,Paul Pierce,2016,2016,1,32,538,52,154,29,97,27,32,6,83,28,12,6,21,49,160,.338,.299,.844,16.8,5.0,2.6,0.9
280,Ricky Pierce,1984,1984,1,69,1280,268,570,0,9,149,173,59,135,60,27,13,81,143,685,.470,.000,.861,18.6,9.9,2.0,0.9
281,Stan Pietkiewicz,1979,1981,3,60,639,94,192,9,36,39,48,26,52,99,26,4,57,59,236,.490,.250,.813,10.7,3.9,0.9,1.7
282,Dwayne Polee,1987,1987,1,1,6,1,4,0,3,0,0,0,0,0,1,0,1,3,2,.250,.000,,6.0,2.0,0.0,0.0
283,Olden Polynice,1991,2004,3,109,2978,395,731,0,2,204,339,302,821,73,63,33,122,265,994,.540,.000,.602,27.3,9.1,7.5,0.7
284,Dave Popson,1989,1989,1,10,68,11,25,0,0,1,2,5,16,6,1,2,6,9,23,.440,,.500,6.8,2.3,1.6,0.6
285,Josh Powell,2008,2008,1,64,1228,145,315,0,3,63,87,115,331,47,14,23,65,130,353,.460,.000,.724,19.2,5.5,5.2,0.7
286,Jim Price,1977,1977,1,20,333,44,104,,,17,20,5,34,38,25,5,,52,105,.423,,.850,16.7,5.3,1.7,1.9
287,Tony Price,1981,1981,1,5,29,2,7,0,0,0,0,0,0,3,2,1,2,3,4,.286,,,5.8,0.8,0.0,0.6
288,Pablo Prigioni,2016,2016,1,15,210,13,35,7,23,2,2,8,22,29,12,0,12,20,35,.371,.304,1.000,14.0,2.3,1.5,1.9
289,Vladimir Radmanovic,2006,2006,1,30,885,108,259,66,158,38,52,25,171,64,29,14,40,80,320,.417,.418,.731,29.5,10.7,5.7,2.1
290,Zach Randolph,2009,2009,1,39,1369,333,684,25,73,124,177,117,367,88,30,13,91,105,815,.487,.342,.701,35.1,20.9,9.4,2.3
291,Wally Rank,1981,1981,1,25,153,21,57,0,0,13,28,17,30,17,7,1,26,33,55,.368,,.464,6.1,2.2,1.2,0.7
292,Zeljko Rebraca,2005,2006,2,87,1340,185,330,0,0,104,126,62,248,35,18,59,73,189,474,.561,,.825,15.4,5.4,2.9,0.4
293,Eldridge Recasner,2002,2002,1,5,31,2,6,0,1,1,1,0,0,5,1,0,1,3,5,.333,.000,1.000,6.2,1.0,0.0,1.0
294,J.J. Redick,2014,2016,3,144,4233,795,1680,354,808,358,398,34,289,264,83,13,174,255,2302,.473,.438,.899,29.4,16.0,2.0,1.8
295,Glen Rice,2004,2004,1,18,262,22,76,5,28,17,17,9,41,24,6,0,13,22,66,.289,.179,1.000,14.6,3.7,2.3,1.3
296,Pooh Richardson,1995,1999,5,282,7324,901,2274,234,680,219,320,116,626,1397,308,33,391,510,2255,.396,.344,.684,26.0,8.0,2.2,5.0
297,Quentin Richardson,2001,2004,4,281,7216,1260,3065,364,1039,478,673,462,1286,381,222,57,371,462,3362,.411,.350,.710,25.7,12.0,4.6,1.4
298,Eric Riley,1995,1995,1,40,434,65,145,0,1,47,64,45,112,11,17,35,31,78,177,.448,.000,.734,10.9,4.4,2.8,0.3
299,Austin Rivers,2015,2016,2,73,1492,217,505,48,164,67,106,28,145,109,53,12,65,142,549,.430,.293,.632,20.4,7.5,2.0,1.5
300,David Rivers,1990,1992,2,67,846,90,227,0,6,69,89,40,104,176,38,1,105,67,249,.396,.000,.775,12.6,3.7,1.6,2.6
301,Doc Rivers,1992,1992,1,59,1657,226,533,26,92,163,196,23,147,233,111,19,92,166,641,.424,.283,.832,28.1,10.9,2.5,3.9
302,Stanley Roberts,1993,1997,4,160,3339,622,1263,0,0,257,487,274,824,120,63,228,216,596,1501,.492,,.528,20.9,9.4,5.2,0.8
303,James Robinson,1998,1999,2,84,1511,234,599,82,255,97,134,47,138,153,51,13,113,130,647,.391,.322,.724,18.0,7.7,1.6,1.8
304,Nate Robinson,2015,2015,1,9,126,17,51,7,20,5,6,3,11,20,6,0,8,8,46,.333,.350,.833,14.0,5.1,1.2,2.2
305,Rodney Rogers,1996,1999,4,271,7897,1271,2757,204,608,597,897,470,1300,668,303,156,624,870,3343,.461,.336,.666,29.1,12.3,4.8,2.5
306,Sean Rooks,2001,2003,3,213,3625,375,886,1,3,175,230,176,643,171,80,129,159,485,926,.423,.333,.761,17.0,4.3,3.0,0.8
307,Rob Rose,1989,1989,1,2,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,.000,,,1.5,0.0,1.0,0.0
308,Quinton Ross,2005,2008,4,302,6379,599,1395,12,42,239,332,211,742,362,215,103,163,631,1449,.429,.286,.720,21.1,4.8,2.5,1.2
309,Paul Ruffner,1974,1975,2,42,154,33,74,,,9,18,16,33,7,4,4,,32,75,.446,,.500,3.7,1.8,0.8,0.2
310,Kareem Rush,2010,2010,1,7,58,4,11,1,3,0,0,1,6,4,2,3,3,8,9,.364,.333,,8.3,1.3,0.9,0.6
311,Cheikh Samb,2009,2009,1,10,51,4,16,0,2,3,5,7,13,0,1,5,1,3,11,.250,.000,.600,5.1,1.1,1.3,0.0
312,Dwayne Schintzius,1997,1997,1,15,116,13,36,1,2,7,8,9,22,4,1,9,7,22,34,.361,.500,.875,7.7,2.3,1.5,0.3
313,Dale Schlueter,1975,1976,2,147,1735,153,300,,,138,202,136,488,184,31,59,,304,444,.510,,.683,11.8,3.0,3.3,1.3
314,Malik Sealy,1995,1997,3,202,5661,936,2266,122,395,575,697,212,692,388,280,98,350,508,2569,.413,.309,.825,28.0,12.7,3.4,1.9
315,John Shumate,1976,1978,3,124,4237,628,1215,,,473,692,277,1143,282,142,111,46,338,1729,.517,,.684,34.2,13.9,9.2,2.3
316,Mike Silliman,1971,1971,1,36,366,36,79,,,19,39,,62,23,,,,37,91,.456,,.487,10.2,2.5,1.7,0.6
317,Bobby Simmons,2004,2012,3,159,4593,649,1480,72,187,376,449,260,763,312,172,36,218,437,1746,.439,.385,.837,28.9,11.0,4.8,2.0
318,James Singleton,2006,2007,2,112,1129,107,233,13,34,61,79,99,303,46,34,38,45,140,288,.459,.382,.772,10.1,2.6,2.7,0.4
319,Brian Skinner,1999,2010,5,160,2583,267,596,0,2,131,212,219,652,57,60,124,138,270,665,.448,.000,.618,16.1,4.2,4.1,0.4
320,Bingo Smith,1980,1980,1,70,1988,352,819,22,76,93,107,92,245,93,59,15,72,188,819,.430,.289,.869,28.4,11.7,3.5,1.3
321,Charles Smith,1989,1992,4,272,8906,1829,3730,1,28,1335,1719,661,1898,407,276,451,542,993,4994,.490,.036,.777,32.7,18.4,7.0,1.5
322,Charles Smith,1998,1999,2,46,577,80,204,21,77,12,25,15,43,32,27,19,41,56,193,.392,.273,.480,12.5,4.2,0.9,0.7
323,Craig Smith,2010,2011,2,123,1818,330,585,1,10,182,276,140,404,115,49,32,121,278,843,.564,.100,.659,14.8,6.9,3.3,0.9
324,Derek Smith,1984,1986,3,152,4398,1020,1888,5,27,581,751,248,638,329,119,87,341,517,2626,.540,.185,.774,28.9,17.3,4.2,2.2
325,Elmore Smith,1972,1973,2,154,6015,1179,2519,,,382,700,,2130,303,,,,601,2740,.468,,.546,39.1,17.8,13.8,2.0
326,Jim Smith,1982,1982,1,72,858,86,169,0,0,39,85,72,182,46,22,51,47,185,211,.509,,.459,11.9,2.9,2.5,0.6
327,Josh Smith,2016,2016,1,30,420,62,161,17,54,24,40,31,115,39,14,33,38,55,165,.385,.315,.600,14.0,5.5,3.8,1.3
328,Michael Smith,1995,1995,1,29,319,63,134,1,8,26,30,13,56,20,6,2,18,41,153,.470,.125,.867,11.0,5.3,1.9,0.7
329,Phil Smith,1981,1982,2,124,3824,772,1632,9,42,360,481,83,273,605,129,37,292,382,1913,.473,.214,.748,30.8,15.4,2.2,4.9
330,Randy Smith,1972,1983,9,715,24393,5214,11035,3,16,2304,2986,667,2985,3498,1072,35,630,2018,12735,.472,.188,.772,34.1,17.8,4.2,4.9
331,Robert Smith,1983,1983,1,5,43,2,13,0,1,7,8,1,3,6,4,0,3,7,11,.154,.000,.875,8.6,2.2,0.6,1.2
332,Mike Smrek,1991,1991,1,10,70,3,16,0,0,4,8,4,19,3,1,3,1,18,10,.188,,.500,7.0,1.0,1.9,0.3
333,Elmore Spencer,1993,1995,3,139,2578,384,740,0,3,141,244,124,542,108,52,168,242,324,909,.519,.000,.578,18.5,6.5,3.9,0.8
334,Lance Stephenson,2016,2016,1,32,531,52,122,14,40,16,23,15,80,51,18,2,39,58,134,.426,.350,.696,16.6,4.2,2.5,1.6
335,Alex Stivrins,1993,1993,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.0,0.0,0.0,0.0
336,Derek Strong,2001,2001,1,28,491,45,117,0,1,28,37,34,108,7,14,1,22,30,118,.385,.000,.757,17.5,4.2,3.9,0.3
337,DaJuan Summers,2013,2013,1,2,7,1,4,0,0,0,0,0,2,1,0,0,0,0,2,.250,,,3.5,1.0,1.0,0.5
338,Barry Sumpter,1989,1989,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.0,0.0,0.0,0.0
339,Brian Taylor,1979,1982,4,219,6552,923,1897,157,417,382,475,173,461,1024,336,57,351,605,2385,.487,.376,.804,29.9,10.9,2.1,4.7
340,Maurice Taylor,1998,2000,3,179,5245,1090,2338,2,15,466,651,314,938,221,101,117,396,618,2648,.466,.133,.716,29.3,14.8,5.2,1.2
341,Mike Taylor,2009,2009,1,51,771,110,267,13,40,56,81,22,87,106,36,0,73,84,289,.412,.325,.691,15.1,5.7,1.7,2.1
342,Sebastian Telfair,2010,2010,1,39,582,67,166,11,47,24,31,5,41,114,22,5,44,65,169,.404,.234,.774,14.9,4.3,1.1,2.9
343,Claude Terry,1977,1977,1,33,304,49,104,,,18,23,4,28,33,11,0,,27,116,.471,,.783,9.2,3.5,0.8,1.0
344,Jim Thomas,1986,1986,1,6,69,6,15,0,0,1,2,3,8,12,5,1,9,12,13,.400,,.500,11.5,2.2,1.3,2.0
345,Tim Thomas,2007,2009,3,149,4214,624,1518,225,647,238,331,139,747,352,98,58,218,446,1711,.411,.348,.719,28.3,11.5,5.0,2.4
346,Trey Thompkins,2012,2012,1,24,119,24,61,4,13,5,7,4,24,3,3,3,6,10,57,.393,.308,.714,5.0,2.4,1.0,0.1
347,Al Thornton,2008,2010,3,201,6217,1063,2382,68,223,553,740,305,918,262,130,127,324,566,2747,.446,.305,.747,30.9,13.7,4.6,1.3
348,Tom Tolbert,1994,1994,1,49,640,74,177,6,16,33,45,36,108,30,13,15,39,61,187,.418,.375,.733,13.1,3.8,2.2,0.6
349,Keith Tower,1996,1996,1,34,305,32,72,0,1,18,26,22,51,5,4,11,16,50,82,.444,.000,.692,9.0,2.4,1.5,0.1
350,Linton Townes,1984,1984,1,2,17,3,7,0,0,0,0,0,1,1,1,2,1,3,6,.429,,,8.5,3.0,0.5,0.5
351,Ronny Turiaf,2013,2013,1,65,701,49,97,0,0,23,63,45,152,35,19,35,29,80,121,.505,,.365,10.8,1.9,2.3,0.5
352,Hedo Turkoglu,2014,2015,2,100,1097,125,297,82,189,15,29,16,188,70,38,17,45,116,347,.421,.434,.517,11.0,3.5,1.9,0.7
353,Andre Turner,1990,1990,1,3,31,2,13,0,1,0,0,3,5,3,1,0,4,1,4,.154,.000,,10.3,1.3,1.7,1.0
354,Ekpe Udoh,2015,2015,1,33,128,11,24,0,0,7,9,7,26,8,8,7,7,20,29,.458,,.778,3.9,0.9,0.8,0.2
355,Darnell Valentine,1986,1988,3,178,3878,567,1386,31,100,323,411,87,359,936,261,19,372,328,1488,.409,.310,.786,21.8,8.4,2.0,5.3
356,Logan Vander Velden,1996,1996,1,15,31,3,14,0,5,3,4,1,6,1,0,0,0,4,9,.214,.000,.750,2.1,0.6,0.4,0.1
357,Kiki Vandeweghe,1993,1993,1,41,494,92,203,12,37,58,66,12,48,25,13,7,20,45,254,.453,.324,.879,12.0,6.2,1.2,0.6
358,Loy Vaught,1991,1998,8,558,15671,2890,5661,21,82,813,1132,1369,4471,607,468,211,768,1451,6614,.511,.256,.718,28.1,11.9,8.0,1.1
359,Stojko Vrankovic,1998,1999,2,67,1008,80,190,0,0,37,65,75,269,36,11,66,46,132,197,.421,,.569,15.0,2.9,4.0,0.5
360,Sasha Vujacic,2014,2014,1,2,10,2,5,1,2,0,0,0,3,0,1,0,3,1,5,.400,.500,,5.0,2.5,1.5,0.0
361,Von Wafer,2007,2007,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,.000,.000,,1.0,0.0,0.0,0.0
362,Bill Walton,1980,1985,4,169,4559,838,1574,0,4,327,528,403,1526,493,137,385,493,487,2003,.532,.000,.619,27.0,11.9,9.0,2.9
