Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
14,Peter Aluma,1999,1999,1,2,5,1,2,0,0,0,0,1,2,0,1,1,2,4,2,.500,,,2.5,1.0,1.0,0.0
15,James Anderson,2016,2016,1,16,159,13,46,8,24,9,10,4,18,6,5,1,12,12,43,.283,.333,.900,9.9,2.7,1.1,0.4
16,Nick Anderson,2000,2001,2,93,2263,320,839,142,436,37,76,86,364,136,104,20,102,131,819,.381,.326,.487,24.3,8.8,3.9,1.5
17,Wally Anderzunas,1970,1970,1,44,370,65,166,,,29,46,,82,9,,,,47,159,.392,,.630,8.4,3.6,1.9,0.2
18,Tiny Archibald,1971,1976,6,433,17520,3946,8451,,,3002,3635,136,1207,3499,301,29,,1055,10894,.467,,.826,40.5,25.2,2.8,8.1
19,Joe Arlauckas,1988,1988,1,9,85,14,43,0,0,6,8,6,13,8,3,4,4,16,34,.326,,.750,9.4,3.8,1.4,0.9
20,Hilton Armstrong,2010,2010,1,6,56,4,12,0,0,2,2,5,14,2,2,4,4,5,10,.333,,1.000,9.3,1.7,2.3,0.3
21,Jay Arnette,1964,1966,3,114,1177,163,447,,,98,129,,116,139,,,,233,424,.365,,.760,10.3,3.7,1.0,1.2
22,Bob Arnzen,1971,1971,1,55,594,128,277,,,45,52,,152,24,,,,54,301,.462,,.865,10.8,5.5,2.8,0.4
23,Vincent Askew,1993,1993,1,9,76,8,17,0,0,11,15,7,11,5,2,1,8,11,27,.471,,.733,8.4,3.0,1.2,0.6
24,Matt Barnes,2005,2005,1,43,715,62,151,5,22,35,58,49,133,57,30,7,45,80,164,.411,.227,.603,16.6,3.8,3.1,1.3
25,Jon Barry,1999,2001,3,167,3027,323,739,136,365,242,273,79,349,392,156,18,185,231,1024,.437,.373,.886,18.1,6.1,2.1,2.3
26,Mike Barr,1977,1977,1,73,1224,122,279,,,41,57,33,130,175,52,18,,96,285,.437,,.719,16.8,3.9,1.8,2.4
27,Moe Barr,1971,1971,1,31,145,25,62,,,11,13,,20,28,,,,27,61,.403,,.846,4.7,2.0,0.6,0.9
28,Ron Behagen,1974,1979,3,170,4390,713,1711,,,369,487,345,1190,292,118,80,6,619,1795,.417,,.758,25.8,10.6,7.0,1.7
29,Marco Belinelli,2016,2016,1,33,841,126,307,50,152,68,80,5,51,67,15,1,48,50,370,.410,.329,.850,25.5,11.2,1.5,2.0
30,Ricky Berry,1989,1989,1,64,1406,255,567,65,160,131,166,57,197,80,37,22,82,197,706,.450,.406,.789,22.0,11.0,3.1,1.3
31,Sim Bhullar,2015,2015,1,3,3,1,2,0,0,0,0,0,1,1,0,1,0,0,2,.500,,,1.0,0.7,0.3,0.3
32,Mike Bibby,2002,2008,7,476,16982,3008,6859,775,2056,1593,1947,294,1537,2580,584,89,1073,905,8384,.439,.377,.818,35.7,17.6,3.2,5.4
33,Bob Bigelow,1976,1978,3,61,332,52,118,,,39,50,19,61,17,7,2,0,37,143,.441,,.780,5.4,2.3,1.0,0.3
34,Otis Birdsong,1978,1981,4,308,10195,2702,5263,20,71,1115,1585,535,1118,890,428,69,697,832,6539,.513,.282,.703,33.1,21.2,3.6,2.9
35,Tom Black,1971,1971,1,16,100,10,33,,,6,15,,34,2,,,,20,26,.303,,.400,6.3,1.6,2.1,0.1
36,John Block,1973,1974,2,107,2260,355,814,,,228,282,129,509,113,68,35,,298,938,.436,,.809,21.1,8.8,4.8,1.1
37,Bucky Bockhorn,1959,1965,7,474,14791,2245,5574,,,940,1256,,2234,1645,,,,1565,5430,.403,,.748,31.2,11.5,4.7,3.5
38,Anthony Bonner,1991,1993,3,183,4801,626,1385,1,11,338,558,439,1101,270,219,48,279,439,1591,.452,.091,.606,26.2,8.7,6.0,1.5
39,Ron Boone,1977,1978,2,164,5674,1310,2848,,,646,761,240,590,649,224,30,303,491,3266,.460,,.849,34.6,19.9,3.6,4.0
40,Calvin Booth,2009,2009,1,7,55,5,10,0,0,6,8,4,10,0,1,2,1,10,16,.500,,.750,7.9,2.3,1.4,0.0
41,Bob Boozer,1961,1964,4,269,7276,1239,2865,,,755,1091,,2348,374,,,,850,3233,.432,,.692,27.0,12.0,8.7,1.4
42,Michael Bradley,2005,2005,1,8,48,8,12,0,0,2,6,5,11,2,0,0,3,8,18,.667,,.333,6.0,2.3,1.4,0.3
43,Mike Bratz,1986,1986,1,33,269,26,70,4,14,14,18,2,23,39,13,0,17,43,70,.371,.286,.778,8.2,2.1,0.7,1.2
44,Randy Breuer,1994,1994,1,26,247,8,26,0,1,3,14,15,56,8,6,19,9,30,19,.308,.000,.214,9.5,0.7,2.2,0.3
45,Jon Brockman,2010,2010,1,52,654,55,103,0,0,37,62,105,213,22,15,5,23,115,147,.534,,.597,12.6,2.8,4.1,0.4
46,Price Brookfield,1950,1950,1,7,,11,23,,,12,13,,,1,,,,7,34,.478,,.923,,4.9,,0.1
47,Aaron Brooks,2013,2013,1,46,959,139,303,48,127,40,52,12,78,108,29,7,63,89,366,.459,.378,.769,20.8,8.0,1.7,2.3
48,Bobby Brown,2009,2009,1,47,675,94,247,31,94,26,34,8,36,87,15,1,47,74,245,.381,.330,.765,14.4,5.2,0.8,1.9
49,Chucky Brown,2002,2002,1,18,92,10,27,0,0,1,2,10,33,6,2,4,5,12,21,.370,,.500,5.1,1.2,1.8,0.3
50,Randy Brown,1992,1995,4,259,4388,536,1193,16,63,261,384,165,501,521,305,79,315,559,1349,.449,.254,.680,16.9,5.2,1.9,2.0
51,Joe Buckhalter,1962,1963,2,65,740,153,339,,,69,110,,265,43,,,,124,375,.451,,.627,11.4,5.8,4.1,0.7
52,Rodney Buford,2004,2004,1,22,141,19,56,0,2,3,6,6,15,7,6,1,4,9,41,.339,.000,.500,6.4,1.9,0.7,0.3
