Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
83,Willie Davis,1971,1971,1,8,29,7,15,0,0,4,8,7,13,2,,,3,10,18,.467,,.500,3.6,2.3,1.6,0.3
84,Johnny Dawkins,1987,1989,3,178,4944,916,1999,33,112,451,524,154,474,994,210,5,385,277,2316,.458,.295,.861,27.8,13.0,2.7,5.6
85,Eric Dawson,2012,2012,1,4,39,7,12,0,0,1,2,5,10,0,1,2,3,6,15,.583,,.500,9.8,3.8,2.5,0.0
86,Austin Daye,2014,2015,2,40,383,61,170,31,86,8,11,9,81,15,12,7,23,44,161,.359,.360,.727,9.6,4.0,2.0,0.4
87,Nando De Colo,2013,2014,2,98,1221,147,334,41,113,53,66,29,183,170,56,9,102,112,388,.440,.363,.803,12.5,4.0,1.9,1.7
88,Vinny Del Negro,1993,1998,6,433,12565,1953,4052,205,558,733,885,162,1150,1566,352,35,495,903,4844,.482,.367,.828,29.0,11.2,2.7,3.6
89,Dell Demps,1996,1996,1,16,87,19,33,1,2,14,17,2,9,8,3,1,12,10,53,.576,.500,.824,5.4,3.3,0.6,0.5
90,Justin Dentmon,2012,2012,1,2,19,2,6,0,4,0,0,0,1,1,1,0,1,2,4,.333,.000,,9.5,2.0,0.5,0.5
91,Derrick Dial,2000,2001,2,41,302,53,129,5,22,15,26,26,64,26,5,7,18,32,126,.411,.227,.577,7.4,3.1,1.6,0.6
92,Boris Diaw,2012,2016,5,290,6749,914,1803,151,407,215,292,273,1132,766,161,97,408,535,2194,.507,.371,.736,23.3,7.6,3.9,2.6
93,Coby Dietrick,1973,1983,8,569,11849,1623,3473,3,14,608,815,907,2835,1285,480,386,710,1742,3857,.467,.214,.746,20.8,6.8,5.0,2.3
94,Byron Dinkins,1991,1991,1,10,144,13,33,0,0,8,9,0,11,19,2,0,13,12,34,.394,,.889,14.4,3.4,1.1,1.9
95,Ike Diogu,2012,2012,1,2,14,0,2,0,0,2,2,0,1,0,0,0,1,1,2,.000,,1.000,7.0,1.0,0.5,0.0
96,Kevin Duckworth,1987,1987,1,14,122,18,45,0,0,9,14,13,31,6,5,3,4,27,45,.400,,.643,8.7,3.2,2.2,0.4
97,Tim Duncan,1998,2016,19,1360,46591,10173,20096,30,167,5850,8399,3797,14873,4149,1000,2982,3346,3248,26226,.506,.180,.697,34.3,19.3,10.9,3.1
98,Mike Dunleavy,1983,1983,1,79,1619,213,510,67,194,120,154,18,134,437,74,4,160,210,613,.418,.345,.779,20.5,7.8,1.7,5.5
99,Jim Eakins,1978,1978,1,16,251,30,52,,,29,34,17,46,17,3,10,24,46,89,.577,,.853,15.7,5.6,2.9,1.1
100,Keith Edmonson,1984,1984,1,40,521,135,274,0,0,76,101,40,70,27,22,6,45,67,346,.493,,.752,13.0,8.7,1.8,0.7
101,Howard Eisley,1995,1995,1,15,56,3,17,1,5,0,0,2,6,18,0,1,8,3,7,.176,.200,,3.7,0.5,0.4,1.2
102,Mario Elie,1999,2000,2,126,3508,351,788,114,293,229,268,84,386,282,119,21,191,247,1045,.445,.389,.854,27.8,8.3,3.1,2.2
103,Sean Elliott,1990,2001,11,669,22093,3492,7499,563,1485,2112,2643,751,2941,1700,522,257,1199,1452,9659,.466,.379,.799,33.0,14.4,4.4,2.5
104,Dale Ellis,1993,1994,2,159,5321,1023,2059,250,629,240,304,151,567,187,144,29,186,320,2536,.497,.397,.789,33.5,15.9,3.6,1.2
105,Francisco Elson,2007,2008,2,111,1866,206,430,0,2,82,104,114,471,71,40,73,116,246,494,.479,.000,.788,16.8,4.5,4.2,0.6
106,Melvin Ely,2007,2007,1,6,65,6,20,0,0,7,12,3,14,4,4,2,5,12,19,.300,,.583,10.8,3.2,2.3,0.7
107,Mike Evans,1980,1980,1,79,1246,208,464,12,42,58,85,29,107,230,60,9,128,194,486,.448,.286,.682,15.8,6.2,1.4,2.9
108,Desmon Farmer,2009,2009,1,3,54,4,14,3,12,2,2,0,6,2,0,0,4,6,13,.286,.250,1.000,18.0,4.3,2.0,0.7
109,Jamie Feick,1997,1997,1,38,614,54,153,4,13,34,65,81,211,26,16,13,31,75,146,.353,.308,.523,16.2,3.8,5.6,0.7
110,Danny Ferry,2001,2003,3,194,3088,298,676,134,315,66,79,90,388,140,51,39,99,294,796,.441,.425,.835,15.9,4.1,2.0,0.7
111,Michael Finley,2006,2010,5,347,8796,1212,2905,490,1282,309,364,123,1032,471,141,54,238,360,3223,.417,.382,.849,25.3,9.3,3.0,1.4
112,Sleepy Floyd,1994,1994,1,53,737,70,209,8,36,52,78,10,70,101,12,8,61,71,200,.335,.222,.667,13.9,3.8,1.3,1.9
113,T.J. Ford,2012,2012,1,14,191,19,43,2,8,11,14,3,18,45,9,2,23,23,51,.442,.250,.786,13.6,3.6,1.3,3.2
114,William Franklin,1975,1976,2,34,274,44,107,0,1,24,39,51,111,15,6,5,23,53,112,.411,.000,.615,8.1,3.3,3.3,0.4
115,Ronald Franz,1973,1973,1,37,511,88,174,1,3,99,135,35,105,42,,,49,66,276,.506,.333,.733,13.8,7.5,2.8,1.1
116,Donnie Freeman,1971,1975,3,191,6371,1472,3155,2,13,974,1198,289,577,662,65,15,401,460,3920,.467,.154,.813,33.4,20.5,3.0,3.5
117,Mike Gale,1976,1981,6,414,10702,1399,2994,6,33,495,601,240,1093,1878,803,170,626,921,3299,.467,.182,.824,25.9,8.0,2.6,4.5
118,Alex Garcia,2004,2004,1,2,13,1,7,0,0,1,2,0,0,0,2,0,1,0,3,.143,,.500,6.5,1.5,0.0,0.0
119,Tom Garrick,1992,1992,1,19,374,44,93,0,1,10,16,8,41,63,21,1,30,33,98,.473,.000,.625,19.7,5.2,2.2,3.3
120,Andrew Gaze,1999,1999,1,19,58,8,25,5,16,0,0,2,5,6,2,1,4,7,21,.320,.313,,3.1,1.1,0.3,0.3
121,Reggie Geary,1998,1998,1,62,685,56,169,12,40,28,56,19,67,74,37,12,42,95,152,.331,.300,.500,11.0,2.5,1.1,1.2
122,Alonzo Gee,2011,2011,1,5,18,1,3,0,0,0,0,2,3,0,0,2,3,3,2,.333,,,3.6,0.4,0.6,0.0
123,Gus Gerard,1981,1981,1,11,129,22,60,0,1,8,11,17,38,9,7,3,8,17,52,.367,.000,.727,11.7,4.7,3.5,0.8
124,George Gervin,1974,1985,12,899,31115,9201,18111,104,356,5096,6054,1596,4841,2523,1159,938,2506,2802,23602,.508,.292,.842,34.6,26.3,5.4,2.8
125,Artis Gilmore,1983,1987,5,380,12387,2208,3562,0,12,1711,2370,1094,3671,579,194,700,1008,1282,6127,.620,.000,.722,32.6,16.1,9.7,1.5
126,Manu Ginobili,2003,2016,14,894,23705,4117,9149,1307,3551,3146,3805,630,3337,3580,1230,278,1866,1912,12687,.450,.368,.827,26.5,14.2,3.7,4.0
127,Dion Glover,2005,2005,1,7,68,8,22,1,8,8,10,3,11,4,3,3,2,9,25,.364,.125,.800,9.7,3.6,1.6,0.6
128,Anthony Goldwire,2003,2003,1,10,51,5,18,2,8,0,2,0,3,3,3,0,2,5,12,.278,.250,.000,5.1,1.2,0.3,0.3
129,Drew Gooden,2009,2009,1,19,320,71,145,0,1,45,57,28,83,3,4,4,16,39,187,.490,.000,.789,16.8,9.8,4.4,0.2
130,Devin Gray,1997,1997,1,3,24,5,15,0,0,0,1,3,5,0,1,0,5,8,10,.333,,.000,8.0,3.3,1.7,0.0
131,Dave Greenwood,1986,1991,5,293,7663,875,1787,3,11,619,801,652,2073,531,200,173,474,884,2372,.490,.273,.773,26.2,8.1,7.1,1.8
132,Danny Green,2011,2016,6,338,8691,1160,2675,659,1595,323,388,190,1191,552,345,271,377,560,3302,.434,.413,.832,25.7,9.8,3.5,1.6
133,JaMychal Green,2015,2015,1,4,25,4,7,0,2,0,0,3,6,0,0,2,2,6,8,.571,.000,,6.3,2.0,1.5,0.0
134,Mike Green,1978,1979,2,139,2773,430,904,,,187,255,239,658,182,61,209,172,397,1047,.476,,.733,19.9,7.5,4.7,1.3
135,Sidney Green,1991,1993,3,161,2428,344,777,0,3,175,209,208,726,107,66,27,163,341,863,.443,.000,.837,15.1,5.4,4.5,0.7
136,Paul Griffin,1980,1983,4,240,5157,431,820,0,0,421,606,444,1254,639,211,124,371,733,1283,.526,,.695,21.5,5.3,5.2,2.7
137,Petur Gudmundsson,1988,1989,2,74,1087,148,305,0,1,120,149,98,339,91,19,62,111,212,416,.485,.000,.805,14.7,5.6,4.6,1.2
138,Cliff Hagan,1968,1970,3,94,2343,511,1031,0,5,401,497,47,439,404,,,294,277,1423,.496,.000,.807,24.9,15.1,4.7,4.3
139,Tom Hagan,1970,1971,2,69,882,135,317,19,57,65,90,41,112,131,,,68,118,354,.426,.333,.722,12.8,5.1,1.6,1.9
140,Malik Hairston,2009,2010,2,62,472,64,125,2,12,19,37,24,77,29,10,16,23,48,149,.512,.167,.514,7.6,2.4,1.2,0.5
141,Marcus Haislip,2010,2010,1,10,44,10,21,3,5,2,5,4,10,0,0,2,3,5,25,.476,.600,.400,4.4,2.5,1.0,0.0
142,Jack Haley,1994,1995,2,59,211,47,109,0,1,38,53,14,51,3,3,5,23,49,132,.431,.000,.717,3.6,2.2,0.9,0.1
143,Shaler Halimon,1972,1973,2,84,1125,182,443,1,9,85,123,74,210,121,,,89,142,450,.411,.111,.691,13.4,5.4,2.5,1.4
144,Joe Hamilton,1971,1974,4,292,8297,1415,3461,216,694,735,907,210,810,1092,51,1,473,820,3781,.409,.311,.810,28.4,12.9,2.8,3.7
145,Darrin Hancock,1997,1997,1,1,8,1,2,0,0,2,2,0,0,1,0,0,0,2,4,.500,,1.000,8.0,4.0,0.0,1.0
146,Jason Hart,2002,2004,2,63,752,81,178,2,11,39,49,14,92,93,35,6,37,75,203,.455,.182,.796,11.9,3.2,1.5,1.5
147,Steve Hayes,1982,1982,1,9,75,8,18,0,0,7,12,7,17,4,1,2,2,17,23,.444,,.583,8.3,2.6,1.9,0.4
148,Shane Heal,2004,2004,1,6,72,7,24,4,18,4,5,1,4,5,1,0,5,2,22,.292,.222,.800,12.0,3.7,0.7,0.8
149,Carl Herrera,1996,1998,3,177,2746,373,865,2,8,104,179,172,512,88,90,73,162,349,852,.431,.250,.581,15.5,4.8,2.9,0.5
150,Rod Higgins,1986,1986,1,11,128,18,40,0,2,11,16,5,24,12,2,3,5,21,47,.450,.000,.688,11.6,4.3,2.2,1.1
151,Sean Higgins,1991,1992,2,56,500,101,227,3,20,35,40,20,71,39,10,1,53,59,240,.445,.150,.875,8.9,4.3,1.3,0.7
152,Wayne Hightower,1971,1971,1,33,1220,172,421,0,2,134,182,116,328,90,,,61,97,478,.409,.000,.736,37.0,14.5,9.9,2.7
153,George Hill,2009,2011,3,231,5694,790,1743,176,465,530,653,96,562,555,180,68,274,525,2286,.453,.378,.812,24.6,9.9,2.4,2.4
154,Simmie Hill,1972,1974,2,130,2682,393,873,4,24,174,226,186,578,156,13,16,188,379,964,.450,.167,.770,20.6,7.4,4.4,1.2
155,Dennis Holman,1968,1968,1,46,554,55,153,4,9,62,103,,78,73,,,40,85,176,.359,.444,.602,12.0,3.8,1.7,1.6
156,Carroll Hooser,1968,1968,1,56,720,128,297,1,1,59,83,,216,29,,,49,139,316,.431,1.000,.711,12.9,5.6,3.9,0.5
157,Robert Horry,2004,2008,5,332,5575,538,1385,213,609,255,376,378,1120,384,224,220,231,578,1544,.388,.350,.678,16.8,4.7,3.4,1.2
158,Stephen Howard,1997,1997,1,7,69,7,12,0,0,12,14,4,9,1,8,2,5,7,26,.583,,.857,9.9,3.7,1.3,0.1
