Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
65,Pat Garrity,2000,2008,9,513,10524,1394,3373,624,1569,388,475,317,1382,425,238,101,397,1212,3800,.413,.398,.817,20.5,7.4,2.7,0.8
66,Chris Gatling,2000,2000,1,45,1041,210,462,7,23,171,245,91,297,40,48,10,105,142,598,.455,.304,.698,23.1,13.3,6.6,0.9
67,Gordan Giricek,2003,2004,2,75,2396,331,752,85,232,129,157,55,294,147,71,12,114,153,876,.440,.366,.822,31.9,11.7,3.9,2.0
68,Drew Gooden,2003,2004,2,98,2678,469,1030,9,44,226,342,218,676,109,77,85,171,247,1173,.455,.205,.661,27.3,12.0,6.9,1.1
69,Aaron Gordon,2015,2016,2,80,1418,180,392,27,89,85,121,103,327,72,42,47,65,145,472,.459,.303,.702,17.7,5.9,4.1,0.9
70,Ben Gordon,2015,2015,1,56,790,129,295,35,97,56,67,6,63,50,14,1,55,60,349,.437,.361,.836,14.1,6.2,1.1,0.9
71,Marcin Gortat,2008,2011,4,175,2319,279,512,1,4,91,141,246,761,50,43,145,90,305,650,.545,.250,.645,13.3,3.7,4.3,0.3
72,Horace Grant,1995,2003,7,411,14233,1974,3932,2,29,688,977,1113,3353,879,426,415,432,906,4638,.502,.069,.704,34.6,11.3,8.2,2.1
73,Litterial Green,1993,1994,2,81,752,109,255,2,14,88,133,17,46,125,29,5,55,86,308,.427,.143,.662,9.3,3.8,0.6,1.5
74,Sidney Green,1990,1990,1,73,1860,312,667,1,3,136,209,166,588,99,50,26,119,231,761,.468,.333,.651,25.5,10.4,8.1,1.4
75,Willie Green,2015,2015,1,52,951,118,306,42,121,28,34,14,79,68,26,5,48,81,306,.386,.347,.824,18.3,5.9,1.5,1.3
76,Geert Hammink,1994,1996,3,5,17,3,8,0,0,4,6,3,6,2,0,0,2,3,10,.375,,.667,3.4,2.0,1.2,0.4
77,Anfernee Hardaway,1994,1999,6,369,13721,2542,5380,366,1176,1568,2047,624,1752,2343,718,191,1120,802,7018,.472,.311,.766,37.2,19.0,4.7,6.3
78,Maurice Harkless,2013,2015,3,201,4598,547,1205,101,327,180,312,229,705,155,217,121,182,350,1375,.454,.309,.577,22.9,6.8,3.5,0.8
79,Derek Harper,1998,1998,1,66,1761,226,542,59,164,55,79,23,103,233,72,10,101,140,566,.417,.360,.696,26.7,8.6,1.6,3.5
80,Justin Harper,2012,2012,1,14,84,9,31,2,13,0,1,3,12,2,2,3,6,5,20,.290,.154,.000,6.0,1.4,0.9,0.1
81,Matt Harpring,1999,2000,2,54,1177,152,337,12,27,108,150,93,226,53,35,7,74,119,424,.451,.444,.720,21.8,7.9,4.2,1.0
82,Al Harrington,2013,2013,1,10,119,20,57,8,30,3,4,6,27,10,4,1,7,18,51,.351,.267,.750,11.9,5.1,2.7,1.0
83,Tobias Harris,2013,2016,4,190,6288,1133,2439,178,551,559,709,271,1333,329,169,117,294,430,3003,.465,.323,.788,33.1,15.8,7.0,1.7
84,Donnell Harvey,2004,2004,1,24,345,36,89,0,3,26,39,29,72,8,10,11,22,44,98,.404,.000,.667,14.4,4.1,3.0,0.3
85,Mario Hezonja,2016,2016,1,31,405,51,116,22,54,16,17,13,53,28,7,3,34,38,140,.440,.407,.941,13.1,4.5,1.7,0.9
86,Sean Higgins,1992,1992,1,32,580,123,262,6,24,24,29,27,94,37,14,6,37,52,276,.469,.250,.828,18.1,8.6,2.9,1.2
87,Grant Hill,2001,2007,6,200,6448,1231,2463,9,40,809,1017,222,991,617,223,78,472,435,3280,.500,.225,.795,32.2,16.4,5.0,3.1
88,Dwight Howard,2005,2012,8,621,22471,4034,6988,1,33,3366,5727,2266,8072,935,626,1344,1930,2002,11435,.577,.030,.588,36.2,18.4,13.0,1.5
89,Juwan Howard,2004,2004,1,81,2877,529,1169,0,1,318,393,171,570,158,54,22,178,284,1376,.453,.000,.809,35.5,17.0,7.0,2.0
90,Troy Hudson,2001,2002,2,156,2862,479,1187,88,296,261,305,68,250,417,94,9,255,201,1307,.404,.297,.856,18.3,8.4,1.6,2.7
91,Larry Hughes,2012,2012,1,9,114,5,22,1,7,1,2,1,5,7,2,0,12,10,12,.227,.143,.500,12.7,1.3,0.6,0.8
92,Ryan Humphrey,2003,2003,1,35,322,23,85,0,0,18,28,30,69,7,4,16,21,57,64,.271,,.643,9.2,1.8,2.0,0.2
93,Brandon Hunter,2005,2005,1,31,224,37,73,0,0,21,39,25,69,3,4,7,22,42,95,.507,,.538,7.2,3.1,2.2,0.1
94,Steven Hunter,2002,2004,3,145,1752,205,405,0,0,96,207,132,360,23,19,152,60,238,506,.506,,.464,12.1,3.5,2.5,0.2
95,Jaren Jackson,2002,2002,1,9,144,15,37,7,20,2,4,1,17,8,5,0,8,13,39,.405,.350,.500,16.0,4.3,1.9,0.9
96,Britton Johnsen,2004,2004,1,20,290,17,59,1,12,7,16,15,45,12,7,1,14,28,42,.288,.083,.438,14.5,2.1,2.3,0.6
97,Anthony Johnson,2000,2010,3,129,2101,229,553,66,177,89,116,43,207,276,67,8,116,160,613,.414,.373,.767,16.3,4.8,1.6,2.1
98,DeQuan Jones,2013,2013,1,63,803,95,218,9,35,34,51,17,105,16,19,22,30,55,233,.436,.257,.667,12.7,3.7,1.7,0.3
99,Mark Jones,2005,2005,1,10,116,9,31,0,4,5,10,6,13,6,5,2,3,16,23,.290,.000,.500,11.6,2.3,1.3,0.6
100,Solomon Jones,2014,2014,1,11,85,6,17,0,0,2,4,8,16,2,2,2,2,12,14,.353,,.500,7.7,1.3,1.5,0.2
101,Mario Kasun,2005,2006,2,73,569,78,167,0,1,42,66,76,188,11,10,16,41,155,198,.467,.000,.636,7.8,2.7,2.6,0.2
102,Tim Kempton,1998,1998,1,3,15,0,2,0,0,0,0,0,1,1,0,0,0,3,0,.000,,,5.0,0.0,0.3,0.3
103,Shawn Kemp,2003,2003,1,79,1633,211,505,0,1,115,155,147,451,55,66,33,102,239,537,.418,.000,.742,20.7,6.8,5.7,0.7
104,Jonathan Kerner,1999,1999,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,.000,,,5.0,0.0,0.0,0.0
105,Steve Kerr,1993,1993,1,47,440,48,112,6,24,20,22,5,38,59,8,1,25,34,122,.429,.250,.909,9.4,2.6,0.8,1.3
106,Greg Kite,1991,1994,4,247,4653,311,672,0,2,124,237,433,1253,117,70,162,215,704,746,.463,.000,.523,18.8,3.0,5.1,0.5
107,Jon Koncak,1996,1996,1,67,1288,84,175,3,9,32,57,63,272,51,27,44,41,226,203,.480,.333,.561,19.2,3.0,4.1,0.8
108,Larry Krystkowiak,1994,1994,1,34,682,71,148,0,1,31,39,38,123,35,14,4,29,74,173,.480,.000,.795,20.1,5.1,3.6,1.0
109,Doron Lamb,2013,2014,2,77,992,90,228,46,111,41,55,13,78,55,17,1,37,79,267,.395,.414,.745,12.9,3.5,1.0,0.7
110,Jason Lawson,1998,1998,1,17,80,9,15,0,0,8,10,8,27,5,4,4,2,14,26,.600,,.800,4.7,1.5,1.6,0.3
